Type	Gene	PTCL-NOS1	PTCL-S90-4769	PTCL-S93-6748	PTCL-S98-1772	PTCL-SC03-4238	PTCL-SPECS-3375	PTCL-SPECS-3379	PTCL-SPECS-3390	PTCL-SPECS-3392	PTCL-SPECS-3393	Rab.pNOS.SRR1213005	Rab.pNOS.SRR1213008	Rab.pNOS.SRR1213011	Rab.pNOS.SRR1213014	Rab.pNOS.SRR1213024	Rab.pNOS.SRR1213025	Rab.pNOS.SRR1213028	Rab.pNOS.SRR1213031	Rab.pNOS.SRR1213035	Rab.pNOS.SRR1213038	Abate.SRR1522989	Abate.SRR1522990	Abate.SRR1522991	Abate.SRR1522992	Abate.SRR1522993	Abate.SRR1522994	Abate.SRR1522996	Abate.SRR1522997	Abate.SRR1522998	Abate.SRR1522999	Abate.SRR1523000	Abate.SRR1523001	Abate.SRR1523002	Abate.SRR1523003	Abate.SRR1523004	Abate.SRR1523005	Abate.SRR1523006	Abate.SRR1523007	Abate.SRR1523008	Abate.SRR1523009	Abate.SRR1523010	Abate.SRR1523011	Abate.SRR1523012	Rab.ALCL.SRR1213007	Rab.ALCL.SRR1213013	Rab.ALCL.SRR1213016	Rab.ALCL.SRR1213017	Rab.ALCL.SRR1213018	Rab.ALCL.SRR1213019	Rab.ALCL.SRR1213020	Rab.ALCL.SRR1213022	Rab.ALCL.SRR1213026	Rab.ALCL.SRR1213029	Rab.ALCL.SRR1213032	Rab.ALCL.SRR1213037	NAIVE_1	NAIVE_2	NAIVE_3	NAIVE_4	TEFF_1	TEFF_2	TEFF_3	TFH_1	TFH_2	TFH_3	AITL-5-594-7682	AITL-6-592-4180	AITL-6878	AITL-7-592-5182	AITL-CS88-172	AITL-JP116	AITL-JP188	AITL-JP29	AITL-JP31	AITL-JP87	AITL-Ly17	AITL-Ly19	AITL-Ly20	AITL-Ly21	AITL-Ly23	AITL-Ly24	AITL-Ly27	AITL-S02-9037	AITL-SC04-1774	AITL-SC04-3216	Rab.AITL.SRR1213006	Rab.AITL.SRR1213009	Rab.AITL.SRR1213010	Rab.AITL.SRR1213012	Rab.AITL.SRR1213015	Rab.AITL.SRR1213021	Rab.AITL.SRR1213023	Rab.AITL.SRR1213027	Rab.AITL.SRR1213030	Rab.AITL.SRR1213034	Rab.AITL.SRR1213036	Yoo.PAT13.RNA	Yoo.PAT1.RNA	Yoo.PAT2.RNA	Yoo.PAT3.RNA	Yoo.PAT4.RNA	Yoo.PAT5.RNA	Yoo.PAT6.RNA	Yoo.PAT7.RNA	Yoo.PAT8.RNA	Yoo.PAT9.RNA	gdTL-95-9388	Chan-12	Chan-147	Chan-148	Chan-190	Chan-454	Chan-528	Chan-53	Chan-565	Chan-579	KHYG1	NK-4955	NK-8878	NK-88-9378	NK-89-1182	NK-91-1186	NKCOD12	NK-Hk10	NK-Hk7	NK-LKK	NKYS	PBNK48h	PMIG-NK92	PRDM1-NK92	RestingNK	Fe_PD	Karpas299	L82	MAC1	SUDHL1	TS
AV	TRAV15	0	0	0	0	0	0	0	0	0	0.314499	0	0	0	0	0	0	0	0	7.56486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV16	0.443473	0.443473	0	0.724702	0.378392	0.503363	1.91506	0	1.97618	7.77197	12.8394	58.6314	30.6292	48.0039	19.2599	1.59611	5.8146	0	3.16349	15.1331	0	0	4.82928	0.987424	0	7.94582	5.71081	1.93682	7.51919	2.44853	0	43.3588	0	0	0	4.32274	0	0	7.20181	4.31791	4.1418	0	0	0	3.57625	18.5599	14.1971	12.5068	0	10.3327	30.1746	27.8185	0	9.30406	8.63359	88.372	88.5861	121.239	131.252	118.586	93.5614	136.676	157.55	130.6	109.9	1.01939	21.5998	67.3479	61.0304	8.98799	3.36973	336.727	0.763064	0.970425	19.775	2.49457	3.06692	4.97673	4.45357	4.22572	6.6128	3.10052	2.20595	61.9806	0.758067	21.6635	27.4295	6.81616	28.8507	8.60586	14.2611	11.5978	0	3.39766	27.0947	16.603	3.12276	15.3026	2.73099	16.5303	9.39097	2.23349	3.59625	1.34113	6.3717	26.3472	0.437618	0.714615	1.32502	0.287076	1.90494	2.64736	1.48992	0.751729	0	1.03547	0	0.46443	0.333827	0	4.90785	0.575786	0	0	6.50486	1.80063	0.123944	0	0	0	0	0	0	0.172329	0	0	0
AV	TRAV17	0.966827	0.966827	0	0.709093	0.236303	1.02015	6.58637	0.168257	6.69753	24.2728	15.2292	20.2311	14.4119	23.2931	80.6979	4.81901	15.0477	10.0727	10.9158	19.5816	0	0	4.86024	1.27768	2.4724	17.1359	3.07897	2.92385	14.5942	3.16828	0	37.5052	1.14904	2.48759	1.24856	0	0	0	23.3608	7.46995	7.16529	0	9.10405	0	3.085	32.0209	5.10289	42.0764	1.22964	11.1418	0	51.9941	4.60219	28.0911	7.44765	143.113	98.5772	68.82	97.9066	142.021	90.6695	197.129	151.491	183.985	126.992	1.16468	1.22945	322.289	2.5468	4.00006	9.25352	4.82611	0.783372	2.07569	33.1537	3.74607	7.28387	6.49985	6.8364	79.9759	8.95716	6.64572	1.98398	2.22818	1.75359	35.8182	449.572	29.3993	11.1995	6.49576	13.5324	22.2327	2.23512	7.32737	11.6864	8.5934	8.08143	7.80036	7.06756	26.1427	12.1515	5.78006	10.8579	6.363	21.2988	240.711	0.0664428	1.16842	2.76274	0.360789	2.34881	4.2263	0.902836	1.40109	0.114067	1.77277	0.0924627	0.462125	0.163914	0	3.74897	1.79204	0.301823	0	4.18761	3.03736	0	0	0	0	0	0	0	2.2634	0	0	0
AV	TRAV18	0.865843	0.865843	0	0.165868	2.92219	2.18471	1.08245	0	0.938888	1.21235	1.65465	0	1.43537	0	0.709162	0	12.7388	0	0	1.5602	0	0	1.65963	1.01801	0.590976	0	0.735966	2.49602	0	0	0	1.40018	1.3727	0	0	0	3.02149	0	0	0	0	0	0	0	0	3.58779	0	0	0	1.33161	0	0	0	1.59872	2.22526	8.18726	4.88751	5.95572	2.94942	3.43138	8.06658	4.16397	3.46661	2.40582	2.19003	1.62049	0.950981	1.79928	0.764555	0.218064	0.986928	2.39879	0	0.192732	1.23109	0.428156	0.686309	0.77878	2.3262	0.517398	0.761281	0.395018	0.739583	2.58701	0.552781	0	1.76745	0	0	0	7.35146	0.664285	0	0.875731	0	1.71173	0	0.717123	1.4078	0	0	0	0	0.69134	4.92682	0	0.822564	0.0848403	0.173711	0.504411	0.171138	0	0.0875825	0.0740537	0	0.534634	0.759009	0.359526	0.191741	1.05764	1.19784	2.20577	0	0.10008	0.333203	0.191334	7.46511	0	1.97963	1.4535	0	0	0.755549	0.810914	0	2.78605	3.25357
AV	TRAV19	1.73048	1.73048	0	0.901409	2.38388	5.98417	9.13662	13.9118	2.16468	34.4577	11.8215	33.7396	29.4829	33.1487	26.5995	3.67393	9.36887	0	4.36904	22.2935	0	0	9.63393	6.81858	2.63887	10.0594	3.94355	4.904	2.3077	2.81802	2.96949	27.5171	317.595	1.32736	1.33244	1.99518	2.6991	3.93534	11.6341	1.99295	7.64667	3.33757	11.6588	0	0	30.973	43.572	33.3944	2.62487	4.7568	1.26284	52.6493	14.1222	21.4161	1.98729	129.788	79.4173	109.348	149.248	80.6715	93.9193	133.013	153.375	174.53	181.432	4.72653	5.86115	6.26985	2.7504	14.6697	16.2007	10.7555	0.620716	2.89475	30.8058	6.29567	15.3072	10.2409	94.4543	5.56441	17.081	25.181	9.5707	5.993	4.12038	76.4601	15.7843	14.1205	31.8762	4.95226	91.9137	27.2892	8.74727	3.1283	31.1834	12.2294	17.2512	6.40431	6.91483	24.0981	9.51113	14.395	16.5557	3.70443	14.6664	25.3612	1.2498	0.308719	6.78966	1.06873	4.73782	2.72425	3.34199	1.75055	0.301623	3.12404	0	1.14141	0.434136	2.67196	6.32202	5.89462	0.433152	0.0908448	8.5633	6.16664	1.27365	0	0.62388	0.878434	0	0	0.0858099	0.368315	0	0.84406	1.13161
AV	TRAV2	107.994	107.994	0	0.513984	0	0.332772	10.6048	0	5.17585	21.7075	27.761	32.9605	12.041	5.18963	19.0368	4.14127	6.28608	0	2.736	28.794	0	0	0	6.83193	3.96606	18.8982	3.70432	1.67509	0	3.17648	0	51.5942	0	2.48878	2.49831	0	0	55.3404	18.6975	7.47352	28.6748	0	14.5734	0	0	48.1556	6.13931	21.6335	4.93127	8.93646	0	45.4455	2.30705	29.5049	3.73346	230.782	280.832	223.348	201.768	305.442	264.279	290.574	402.295	482.505	259.926	6.08233	7.37571	10.2258	2.59329	3.96408	8.32967	1.02835	0	1.15976	30.7512	5.36495	7.87435	10.2023	6.7135	1.07854	14.0125	19.4984	1.26668	0.825851	1.91193	43.7176	38.5497	23.5803	57.3898	1.86073	14.8008	41.2369	5.97573	4.40779	19.5278	22.975	16.2047	2.40632	9.44778	66.7172	22.7415	13.5217	20.2168	2.3198	8.26602	18.6438	0.40548	0.384023	2.10639	0.384379	2.3527	2.12378	0.266221	2.46596	0	3.70407	0	1.37865	0.296516	0	3.10654	4.09099	3.00808	0	7.66684	3.94244	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV20	1.68586	1.68586	0	0.0954407	0.24196	0.325805	1.665	26.8233	0	7.9392	50.6462	24.9068	8.44893	29.1316	10.8532	3.87445	11.4681	1.41722	74.8719	22.0409	0	0	0.9769	3.59537	1.39145	8.43851	3.46566	10.5784	17.4919	1.48591	0	32.9523	0	1.74849	0	0	0	0	15.3253	0	5.03638	0	5.11929	4.10136	2.17028	11.2633	4.30783	12.1438	0	6.27053	0	20.6335	0	7.52835	7.85907	139.1	59.7218	83.7406	86.3968	116.597	128.779	151.248	153.539	119.335	243.778	1.88131	6.02934	1.71539	2.22298	3.49236	5.56772	21.3034	0.259476	0.550074	30.9956	2.25859	4.71667	10.2069	14.6843	0.888132	6.19058	6.15607	1.377	1.07424	1.78053	4.38225	6.24219	16.5458	80.5385	0	3.4618	17.2046	1.04826	5.15476	8.22134	4.03027	1.89508	5.06539	3.31466	11.7035	14.8174	10.8433	3.27363	1.62776	6.76678	13.082	0.496837	0.193894	1.39127	0.289023	0.883109	2.27684	0.200572	1.10106	0.0760595	2.35944	0	0.206362	0	0	2.99138	1.26873	1.34189	0	10.4554	1.97404	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV21	0.542869	0.542869	0	0.662253	0.343208	846.695	15.013	23.1601	3.17402	25.6021	25.9144	73.6329	77.4316	86.1231	148.088	14.3178	135.615	0	11.3511	70.5905	0	0	5.7761	9.74338	9.25563	23.1652	3.84213	2.60611	0	1.09822	0	77.8264	2.38436	10.3239	5.18173	3.87953	0	3.82604	25.8536	7.75039	14.8686	9.73462	22.67	0	0	70.7584	1594.05	98.7285	2.55736	20.8551	0	69.3179	2.39288	27.8205	11.6171	327.044	303.936	259.254	352.441	272.379	278.847	251.156	456.851	476.402	317.776	4.27818	8.23671	3.97392	3.57017	6.45623	19.6448	2.11671	1.58197	4.02409	28.9454	11.988	11.0624	17.0049	9.01299	2.59013	17.3977	12.1382	4.34463	1083.33	4.06673	103.643	33.8325	33.6291	119.05	13.5097	35.8199	52.0188	30.9902	21.335	24.3051	38.7233	22.41	86.1065	18.3736	79.0849	26.9571	82.1449	22.5819	14.4366	14.2892	25.7832	0.723573	0.65814	4.73988	0	3.36343	3.46751	1.78046	2.19051	0.415798	3.69115	0.174545	1.13568	0.305521	0.365289	5.12427	2.28328	0	0	13.3332	8.56674	0	0.168912	0	0	0	0	0	0	1.05184	0	0
AV	TRAV22	0	0	0	0.379562	3.17134	0.193058	7.58569	0	4.90412	6.82484	16.4501	8.19487	3.89184	22.3649	4.48656	0	3.38626	0	8.84316	11.2808	0	0	0.749984	6.90057	2.13649	0	3.32581	1.80472	2.91931	0	0	18.9867	0	0	2.69685	0	0	1.99128	8.40976	2.01686	5.80381	1.68881	5.89935	3.14869	0	17.294	11.024	10.4884	0	2.407	0	15.8407	2.48558	5.77965	2.01118	55.6401	36.0623	84.9969	53.451	55.1894	87.712	71.6886	91.7227	91.5591	88.3078	2.81546	1.37582	1.23924	2.3253	1.06807	4.10938	1.37551	0	0.708824	10.7756	2.04179	2.66323	4.37572	3.72039	3.28907	3.63298	3.98647	1.61158	0.720654	2.03791	25.2325	12.7793	12.7025	12.0973	3.00709	1.32884	11.4072	4.02385	5.54037	6.31167	9.28234	1.45489	1.9444	3.1809	8.98501	2.62514	4.1623	1.67548	3.12415	383.686	2.23184	2.5896	0.389811	3.50928	1.07976	0.392372	0.993649	4.09981	0.816184	2.19403	2.17412	1.88286	2.63616	2.01819	1.18761	2.73842	0.807719	0.658599	0.917861	3.46107	3.15909	0	0.0768161	1.18212	2.21913	0	0	0	0	0	0	0
AV	TRAV24	0	0	0	0.927154	0	0	3.95692	11.1042	0	8.33829	23.035	26.2975	14.9868	21.5308	16.0429	1.43178	2.60798	0	5.67557	21.7201	0	0	0	5.31457	0	5.34581	2.56142	1.73741	1.12417	3.29465	0	29.1849	0	2.58098	0	0	0	3.82604	6.4634	0	0	0	0	0	436.295	22.8924	2.12257	2.24383	0	2.31723	0	36.0453	4.78576	11.1282	3.87235	85.255	70.3223	78.793	75.5231	68.8269	75.7363	94.776	93.5006	123.207	85.9864	0.534773	2.26808	0.935041	0.132228	2.37861	4.76237	0.705569	0	1.04328	19.3396	4.17559	3.70994	4.20996	3.74566	1.02035	2.14492	3.83965	1.44821	0	1.40232	19.4331	0	36.6863	15.5282	32.8093	5.11713	19.6515	0	6.0957	16.2034	2.97872	0	3.74376	4.89963	4.94281	8.42411	4.00707	6.45198	1.20305	10.0025	12.8916	0.206735	0.263256	0.541701	0.527434	0.672685	1.28426	0.684791	1.49877	0.311849	1.42883	0	0.283921	0	0	0.640534	1.05382	0	0	8.94727	1.95382	0.339656	0	0	0.12801	0	0	0.295031	0	0	0	0
AV	TRAV25	0	0	0	0.0967277	0	0.412931	3.54455	0	0.16765	18.2862	29.6819	9.03622	8.5828	3.69915	23.7465	0	3.58456	2.87935	1.95021	18.6584	0	0	0.992379	2.43489	1.4135	13.4706	2.64043	124.176	0	0.754729	0	40.1674	0	0	0	0	0	0	13.3435	0	0	0	2.60008	0	0	10.0115	13.1283	23.1304	0	1.59247	0	13.3385	0.822229	13.3834	7.9836	97.403	84.7274	65.5405	84.2136	66.337	65.9775	77.6102	66.812	99.2224	115.943	1.03606	2.12555	2.08495	2.03055	0.757982	5.55215	0.870206	0	2.78516	11.1311	0.994866	3.88555	5.21869	5.65369	1.53654	4.68111	2.29274	17.1681	1.1785	1.59025	35.6135	6.3411	8.40399	17.7858	3.97898	7.0333	23.8326	3.19461	0	5.56774	10.2353	5.77533	5.14566	2.52538	6.7937	4.63145	5.50756	2.217	343.112	1.964	7.38293	0.334392	0	0.805246	0.195194	0.596452	1.44099	0	0.857835	0.154093	1.94725	0	0.418179	0.111804	0	1.86595	1.28578	0.759552	0	3.35897	1.77764	0.411751	0	0	0	0	0	0	0	0	0	0
AV	TRAV26-1	0.0635703	0.0635703	2.71537	0.422564	0.0999773	1.06897	4.39276	5.14837	5.77615	11.5209	12.7261	10.5662	18.0648	15.1392	9.42101	3.45169	3.66756	0	2.28042	6.54529	0	0	0.580203	9.96507	0.413208	7.87572	0.514584	127.749	4.51688	0.441259	0	22.5342	0	0	0	1.56284	175.481	1.5413	6.50936	1.5611	34.4409	0	0	0	3.86694	15.8876	19.6153	2.70468	2.05507	2.79316	0	8.91252	0.480724	13.4138	1.55589	156.391	95.9686	108.098	150.723	114.886	100.213	153.6	107.514	110.791	185.241	0.905339	3.52378	1.65419	114.781	1.49715	6.73529	2.91333	0.335718	0.853914	17.2525	3.38601	5.81375	7.47482	4.19156	3.58296	3.7994	5.32892	2.77929	0.925579	1.57713	32.5339	12.3579	136.349	14.5581	3.10179	6.16812	27.8679	8.09362	9.18459	8.13807	7.18101	4.50213	3.50986	1.96865	17.874	5.41563	19.3203	3.88857	0.483382	2.87068	7.76969	0.468619	0.125064	1.53285	0.123265	0.814574	1.53516	0.257241	0.762881	0	2.0779	0	0.197076	0.0697516	0	1.59329	0.642431	0.988652	0	6.89967	1.26183	0	0	0	0.058918	0	0	0.901614	0	0	0	0
AV	TRAV26-2	0	0	0	0	0	0.510591	4.01341	0	1.0009	16.5648	13.0509	29.7987	99.0621	18.298	6.99184	0	8.86559	0	16.078	18.4589	0	0	6.54512	1.00369	3.49597	16.1535	0	0	3.82153	1.24443	9.80876	41.3154	0	0	2.9342	4.39363	0	0	7.31991	0	16.8389	0	4.27902	0	0	25.9403	12.0258	12.7128	0	7.87723	0	25.135	4.06719	25.2196	0	206.286	96.6903	108.822	85.0921	110.546	129.938	109.454	154.687	152.7	132.685	7.76751	3.56644	0.772029	2.8232	1.74538	5.38176	0.389023	0	0.654908	16.4989	3.41856	4.02714	8.18741	0.901907	1.83747	6.04036	1.91134	1.75525	0.399621	1.68729	25.6905	34.8517	17.3211	38.1239	6.56073	28.9921	19.6482	1.75581	3.45364	13.7705	10.1259	6.34842	2.82813	11.1039	11.2018	7.63655	4.54056	1.82775	0	0	9.73866	0.330975	0.144693	1.49076	0.581495	0.593681	0.705217	0.150881	1.39542	0	6.15984	0	0.313667	0.338292	0	0	0	0.287572	0	2.71349	3.31602	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV27	0	0	0	0.440115	0.148128	0.599435	4.29339	31.2023	0	5.7704	10.6351	17.8072	30.7522	23.1946	11.3951	0.881385	3.21088	0	64.6355	15.042	0	0	1.77785	1.09053	1.26614	5.48469	0.78839	1.06953	1.38405	0	0	19.4953	0	3.18292	0	0	0	0	11.9562	0	2.29203	0	0	0	0	10.2489	26.1325	15.194	0	2.85292	0	13.6548	4.41908	1.71259	0	109.422	86.5974	76.414	97.7589	88.9688	77.6228	109.819	77.8363	116.611	84.2966	0.806391	1.80608	2.22266	1.997	1.84709	3.21754	0.953109	0	0.713631	20.2508	1.63364	4.70901	4.00382	5.64193	2.69864	3.22576	3.18091	2.25281	0.912384	2.91893	27.9132	13.2534	7.52789	17.5248	2.37612	9.45013	14.2321	3.81544	3.75244	9.97461	12.8356	1.72442	4.60923	5.27827	13.6923	3.11147	6.16675	4.9647	0	3.51851	6.61326	0.624958	0.628522	1.56348	0.178154	1.45105	2.19812	0.185537	0.705616	0	1.77922	0	0.095303	0	0	1.48421	0.468162	0.133446	0	5.53512	0.912414	0.0748219	0	0	0	0	0	0	0	0	0	0
AV	TRAV28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14466	0.152568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV3	31.4282	31.4282	0	0.317883	0.0527441	1.34172	9.58922	0	2.3971	16.4256	11.0279	26.8581	22.3216	20.6154	25.7327	10.358	11.6531	0	13.2838	33.5059	0	0	1.84351	3.39242	0.875273	6.82472	1.63502	0.739353	0.956783	0.467346	1.23164	52.9155	0	2.20217	3.31591	3.31013	0	1.63225	11.0295	3.30643	14.2721	13.8431	6.44757	0	1.36518	26.5687	14.4521	12.4132	1.08828	3.94439	0	29.4982	1.01829	11.839	1.64788	155.074	131.728	124.354	155.057	138.175	135.344	167.675	238.343	214.686	124.933	0.88058	3.74163	2.55143	0.467792	4.16098	6.67632	1.21447	0.0882104	0.747906	14.3385	2.83729	6.09498	6.7575	3.94442	1.08566	8.46383	217.503	2.06828	1.27696	1.00782	70.293	27.4859	15.6119	88.107	4.10646	7.62158	28.0397	11.2097	41.5044	13.7907	20.2815	8.34451	4.77947	3.12755	29.4477	381.431	10.2312	6.86409	1.02392	1.82423	11.8864	0.671342	0.0657408	1.74638	0.194536	1.51655	4.38841	1.21765	0.916824	0.0512733	1.94904	0	0.62232	0.293873	0	2.1367	1.01486	0.438937	0	3.50311	2.50786	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV30	0.562617	0.562617	0	0	0.476604	1.07188	1.20965	0	0.352492	4.03706	3.01304	16.5109	2.61374	11.2651	21.953	0	0	2.19214	11.8781	14.2052	0	0	1.51106	0	0	1.86465	0	0.909029	0	0	3.02044	10.1779	0	0	13.553	0	0	0	16.9053	0	11.6668	0	0	0	0	43.5547	8.88439	16.4359	0	14.5488	5.14989	23.2114	1.25198	5.82238	0	72.9786	54.7683	45.1243	81.4996	32.1155	34.1539	56.9117	45.7324	65.7639	40.9946	0.219142	1.46703	0.968353	0.541768	0.821063	1.72712	0.36557	0	0.462699	5.57116	1.25651	2.2099	2.4512	2.42436	1.20455	2.59247	1.92496	0.300059	0	0.869378	44.0596	3.21845	12.7964	24.3736	0	0	7.2578	1.62144	0	12.7167	6.23398	2.93129	2.6117	1.28177	12.9306	5.28909	8.38615	6.75148	0	5.98102	11.2417	0.211743	0	0.84148	0.273256	0.418305	0.531552	0	0.477506	0	1.35636	0.906607	0	0	0.189093	0.332599	0.182275	0	0	1.09149	0.934579	0.823105	0	0.426028	0.796715	0	0	0	0	0	0.83261	0
AV	TRAV31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135492	0.0677159	0	0	0	0.119857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV33	0	0	0	0	0	0	0	0	0	0.242983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2424	0	0	0	0	0	2.6098	0	0	0	0	0	0	0.218252	0	0.24066	0.134896	0	0	0	0	0	0	0.138769	0	0.0841884	0.120504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116836	0	0	0.131966	0	0	0	0	0	0	0
AV	TRAV34	0	0	0	0.510933	0	1.32284	1.79408	0	0.438	3.27477	2.75626	5.03461	11.955	0	1.1813	0	0	0	0	5.19786	0	0	2.76457	5.08734	0	1.70575	1.22595	0	0	0	0	9.31402	0	0	0	0	0	3.66311	0	0	0	0	3.61743	0	0	1.99215	0	0	0	0	2.35551	0	10.3075	2.6631	0	41.5512	12.5738	46.3139	12.0715	29.4925	36.3166	29.5402	62.4283	32.8221	25.0976	1.88028	1.86601	0.903913	0.387491	0.109503	1.15038	0.227233	0	0.288363	6.80935	0.390328	1.64801	1.77457	1.47104	0.153509	1.26672	1.4362	0.559814	0	2.44541	9.30112	0	8.77944	2.47738	0	7.34751	1.10655	0	2.91753	0	5.70271	0	1.19456	0	0	0	0	1.54403	1.15161	0	6.1702	0	0	0.654594	0.254809	0	0.372753	0	0.445879	0	0.345331	0.168245	0	0	0	2.77919	0.169458	0	0	2.54094	0.725948	19.4296	0	0	0.12356	0	0	0	0	0	0	0.143539
AV	TRAV35	0	0	0	1.43971	0	1.12461	6.4664	0	0.490904	10.4156	9.55197	43.6193	30.3824	35.7128	21.8339	0	5.76775	0	12.552	15.0112	0	0	0	3.91787	1.1372	17.7341	2.8324	0	0	0	0	64.5165	0	0	0	0	0	4.22895	32.1482	0	24.6515	10.7597	12.5286	13.4077	7.09486	29.9168	9.38847	17.3684	2.82791	10.2495	0	18.3963	0	3.07636	0	241.541	97.09	179.064	144.1	148.303	161.054	203.439	175.882	147.68	240.746	228.512	2.13847	2.52572	1.25455	5.62873	6.31079	1.14505	0.94806	1.76836	17.715	2.77038	37.5053	4.52154	5.56424	2.22829	5.15412	4.95657	0.626343	0.784806	2.56259	35.815	13.6042	10.1419	74.4075	2.13413	16.9754	44.7393	1.71343	10.1109	22.397	13.1754	9.29281	5.51976	1.35449	16.3971	5.58918	17.7239	3.56727	1.33033	0	28.5109	0.10895	0.568215	1.60946	0	0.291217	1.93893	0.296128	0.871626	0.112404	1.8009	0	0.615268	0.165818	0	1.04464	1.33467	0	0	5.89286	1.95191	0.123113	0	0	0	0.571325	0	0	0	0	0	0
AV	TRAV37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40761	0	0	0	0	0	2.38633	0	0	0	0	0	0	0	0	0	0	0	0	0.128817	0	0	0.0828711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV38-1	0	0	0	0.124771	0	0	0.547327	0	0.963636	11.12	5.359	34.2608	55.7857	15.0271	21.8196	1.33239	26.6963	0	129.399	17.6858	0	0	0	3.2971	1.91403	8.2912	2.38361	0.808401	1.04614	1.02198	0	13.5835	0	0	2.41172	3.61128	0	0	27.0742	3.60724	6.92024	0	7.03416	0	0	15.4933	86.91	8.35228	2.37984	4.31275	0	15.4814	0	10.3557	3.60355	122.628	103.466	40.3318	86.9428	120.286	49.8065	106.158	39.7707	215.95	195.417	3.29155	2.64186	1.32641	0.635992	1.82117	3.15007	0.777759	0.166418	0.282226	9.81004	10.4319	5.38972	6.43564	1.88187	1.96665	3.94203	3.16033	3.69582	0.689059	1.99628	48.2244	22.8974	14.2249	21.6754	17.9599	0	25.8175	5.76779	2.83628	3.76965	24.9475	7.8204	5.80647	3.41964	9.19939	6.27147	16.7801	3.00205	0	3.9892	1.99945	0.49724	0	1.5369	0.124596	1.01666	1.8242	0.258939	1.09058	0	0.788283	0	0.53598	0	0.17281	0.904774	0.993427	1.54691	0	4.63655	0.709862	0	0	0	0.120759	0	0	0	0	0	0	0
